sales,price,brand,feat,tropicana
4352,1.89,dominicks,0,0
130560,.99000001,dominicks,1,0
8640,1.89,dominicks,0,0
5760,1.89,dominicks,0,0
57216,1.49,dominicks,1,0
11456,1.49,dominicks,0,0
3712,1.89,dominicks,0,0
4416,1.89,dominicks,0,0
3776,1.89,dominicks,1,0
99520,.94,dominicks,1,0
1344,1.89,dominicks,0,0
3008,1.89,dominicks,0,0
12288,1.59,dominicks,1,0
6208,1.59,dominicks,0,0
5696,1.59,dominicks,0,0
106496,.99000001,dominicks,1,0
2944,1.89,dominicks,1,0
2944,1.89,dominicks,0,0
46080,1.59,dominicks,1,0
3264,1.59,dominicks,0,0
2112,2.0899999,dominicks,0,0
7616,1.41,dominicks,1,0
4096,1.29,dominicks,0,0
704,1.89,dominicks,0,0
3136,1.89,dominicks,0,0
33024,1.59,dominicks,1,0
22592,1.59,dominicks,0,0
3904,1.89,dominicks,0,0
95296,.99000001,dominicks,1,0
15744,.99000001,dominicks,0,0
33984,1.49,dominicks,1,0
11904,1.49,dominicks,0,0
11328,1.39,dominicks,0,0
7296,1.39,dominicks,0,0
7936,1.39,dominicks,0,0
15168,1.58,dominicks,1,0
8384,1.58,dominicks,0,0
11328,1.58,dominicks,0,0
38528,1.58,dominicks,1,0
6464,1.58,dominicks,0,0
5632,1.58,dominicks,0,0
1088,1.58,dominicks,0,0
8000,1.58,dominicks,1,0
3456,1.58,dominicks,0,0
1728,1.58,dominicks,0,0
18816,1.58,dominicks,1,0
22080,1.58,dominicks,0,0
10368,1.58,dominicks,1,0
3008,1.58,dominicks,0,0
8192,1.58,dominicks,1,0
11648,1.58,dominicks,0,0
1984,1.58,dominicks,0,0
5504,1.58,dominicks,0,0
10752,1.58,dominicks,0,0
67648,1.58,dominicks,0,0
7232,1.58,dominicks,0,0
1152,1.58,dominicks,0,0
7168,1.58,dominicks,0,0
4672,1.58,dominicks,0,0
48640,1.58,dominicks,1,0
10944,1.58,dominicks,0,0
23168,1.58,dominicks,0,0
2688,1.58,dominicks,0,0
13184,1.58,dominicks,0,0
26496,1.58,dominicks,0,0
72576,1.29,dominicks,1,0
8256,1.29,dominicks,0,0
6720,1.89,dominicks,0,0
4736,1.89,dominicks,0,0
2624,1.99,dominicks,0,0
6080,1.6900001,dominicks,0,0
20992,1.6900001,dominicks,0,0
6464,1.99,dominicks,0,0
2496,1.99,dominicks,0,0
1088,1.99,dominicks,0,0
8000,1.99,dominicks,0,0
7296,1.99,dominicks,0,0
6976,1.6900001,dominicks,0,0
43840,1.49,dominicks,1,0
3968,1.89,dominicks,1,0
2624,1.99,dominicks,0,0
8192,1.79,dominicks,0,0
6528,1.29,dominicks,0,0
2496,1.99,dominicks,0,0
1408,2.1300001,dominicks,0,0
3776,2.1300001,dominicks,0,0
43392,1.49,dominicks,0,0
3520,2.1300001,dominicks,0,0
6784,3.8699999,tropicana,0,1
6656,3.8699999,tropicana,0,1
7616,3.8699999,tropicana,0,1
7040,3.8699999,tropicana,0,1
8576,3.8699999,tropicana,0,1
5824,3.8699999,tropicana,0,1
7744,3.8699999,tropicana,0,1
8320,3.8699999,tropicana,0,1
6144,3.8699999,tropicana,0,1
6208,3.8699999,tropicana,0,1
6912,3.8699999,tropicana,0,1
13824,3.29,tropicana,0,1
12736,3.29,tropicana,0,1
10112,3.29,tropicana,0,1
9088,3.8699999,tropicana,0,1
20992,2.99,tropicana,1,1
11648,2.99,tropicana,0,1
13568,2.99,tropicana,0,1
6528,3.8699999,tropicana,0,1
5120,3.8699999,tropicana,0,1
5632,3.8699999,tropicana,0,1
5696,3.8699999,tropicana,0,1
14848,2.99,tropicana,0,1
14592,2.99,tropicana,0,1
6656,3.5899999,tropicana,0,1
8192,3.5899999,tropicana,0,1
42816,2.3900001,tropicana,0,1
11584,2.3900001,tropicana,0,1
10112,3.5899999,tropicana,0,1
24704,2.5899999,tropicana,0,1
9024,2.5899999,tropicana,0,1
5632,3.5899999,tropicana,0,1
6336,3.5899999,tropicana,0,1
40192,2.49,tropicana,0,1
11200,3.5899999,tropicana,0,1
16512,3.5899999,tropicana,0,1
5376,3.5899999,tropicana,0,1
6592,3.5899999,tropicana,0,1
6080,3.5899999,tropicana,0,1
5696,3.5899999,tropicana,0,1
133376,1.6900001,tropicana,1,1
26240,3.5899999,tropicana,0,1
72256,1.99,tropicana,1,1
26304,3.5899999,tropicana,0,1
94464,1.99,tropicana,1,1
6656,3.5899999,tropicana,0,1
31744,2.29,tropicana,1,1
6464,3.5899999,tropicana,0,1
84096,1.99,tropicana,0,1
20480,1.99,tropicana,0,1
7104,3.5899999,tropicana,0,1
19712,3.5899999,tropicana,0,1
89216,1.99,tropicana,0,1
44160,1.99,tropicana,0,1
22528,1.99,tropicana,0,1
10496,3.5899999,tropicana,1,1
23808,2.1900001,tropicana,0,1
12096,2.1900001,tropicana,0,1
6592,3.5899999,tropicana,0,1
5696,3.5899999,tropicana,0,1
6528,3.5899999,tropicana,0,1
12608,2.49,tropicana,1,1
5056,3.5899999,tropicana,0,1
6912,3.1900001,tropicana,0,1
9344,3.0699999,tropicana,0,1
7488,3.0699999,tropicana,0,1
9792,3.0699999,tropicana,0,1
7104,3.0699999,tropicana,0,1
7616,3.0699999,tropicana,0,1
7936,3.1900001,tropicana,0,1
110848,1.99,tropicana,1,1
6592,3.1900001,tropicana,0,1
5248,3.1900001,tropicana,0,1
6720,3.1900001,tropicana,0,1
8576,3.1900001,tropicana,0,1
21696,2.3900001,tropicana,0,1
46976,2.3900001,tropicana,0,1
43072,2.29,tropicana,0,1
16128,2.29,tropicana,0,1
6656,3.1900001,tropicana,0,1
7552,3.1900001,tropicana,0,1
9216,3.1900001,tropicana,0,1
57088,1.99,tropicana,1,1
115712,1.99,tropicana,1,1
92800,1.79,tropicana,0,1
76736,1.79,tropicana,0,1
33920,1.79,tropicana,0,1
17664,3.1900001,tropicana,0,1
33216,2.5,tropicana,1,1
16256,2.5,tropicana,0,1
6656,3.1900001,tropicana,0,1
12224,3.1900001,tropicana,0,1
44096,2.3900001,tropicana,1,1
8448,3.1900001,tropicana,0,1
8192,3.1900001,tropicana,0,1
7296,3.1900001,tropicana,0,1
8960,3.1900001,tropicana,0,1
84416,2.49,tropicana,1,1
38528,2.49,tropicana,0,1
89024,1.99,tropicana,1,1
5824,3.1900001,tropicana,1,1
23808,2.6900001,tropicana,0,1
6336,3.1900001,tropicana,0,1
8192,3.1900001,tropicana,0,1
6784,3.1900001,tropicana,0,1
7808,3.1900001,tropicana,0,1
9472,3.0899999,tropicana,1,1
6656,3.1900001,tropicana,0,1
15424,2.79,tropicana,1,1
13504,3.1900001,tropicana,0,1
41984,2.49,tropicana,1,1
16640,2.49,tropicana,0,1
10112,3.1900001,tropicana,0,1
21888,2.79,tropicana,1,1
8384,3.1900001,tropicana,0,1
1408,2.6900001,dominicks,0,0
3520,2.6900001,dominicks,0,0
5376,2.6900001,dominicks,0,0
1472,2.6900001,dominicks,0,0
896,2.6900001,dominicks,0,0
6912,2.6900001,dominicks,0,0
6784,2.0899999,dominicks,1,0
3776,2.0899999,dominicks,0,0
4096,2.0899999,dominicks,0,0
2880,2.0899999,dominicks,0,0
35776,1.89,dominicks,1,0
12288,1.89,dominicks,0,0
8256,1.89,dominicks,0,0
8000,1.79,dominicks,0,0
46912,1.79,dominicks,1,0
6464,1.79,dominicks,0,0
896,2.6900001,dominicks,0,0
113088,1.24,dominicks,1,0
1984,1.59,dominicks,0,0
52672,1.59,dominicks,1,0
24000,1.29,dominicks,0,0
67008,.99000001,dominicks,0,0
45504,1.59,dominicks,1,0
38016,2.49,dominicks,1,0
23488,2.6900001,dominicks,0,0
65408,1.39,dominicks,1,0
2560,2.6900001,dominicks,0,0
1472,2.6900001,dominicks,0,0
704,2.6900001,dominicks,0,0
209088,.99000001,dominicks,1,0
2880,2.6900001,dominicks,0,0
7424,2.6900001,dominicks,0,0
91328,1.49,dominicks,1,0
7552,1.49,dominicks,0,0
1856,2.6900001,dominicks,0,0
2560,2.6900001,dominicks,0,0
5056,1.99,dominicks,1,0
140928,1.09,dominicks,1,0
2496,2.6900001,dominicks,0,0
4352,2.6900001,dominicks,0,0
21056,1.59,dominicks,1,0
25152,1.59,dominicks,0,0
7872,1.59,dominicks,0,0
224576,.99000001,dominicks,1,0
1152,2.6900001,dominicks,1,0
1024,2.6900001,dominicks,0,0
5312,2.6900001,dominicks,0,0
21824,1.59,dominicks,0,0
1728,2.3900001,dominicks,0,0
15808,1.49,dominicks,1,0
12096,1.29,dominicks,0,0
2880,1.99,dominicks,0,0
6912,1.99,dominicks,0,0
47872,1.59,dominicks,1,0
15936,1.59,dominicks,0,0
8320,1.99,dominicks,0,0
173888,.99000001,dominicks,1,0
59904,.99000001,dominicks,0,0
55424,1.49,dominicks,1,0
6080,1.49,dominicks,0,0
4416,1.39,dominicks,0,0
14080,1.58,dominicks,1,0
7680,1.58,dominicks,0,0
11712,1.58,dominicks,0,0
69760,1.58,dominicks,1,0
9792,1.58,dominicks,0,0
4992,1.58,dominicks,0,0
2496,1.58,dominicks,0,0
15360,1.58,dominicks,1,0
8832,1.58,dominicks,0,0
3456,1.58,dominicks,0,0
39296,1.58,dominicks,1,0
58560,1.58,dominicks,0,0
46336,1.58,dominicks,1,0
7104,1.58,dominicks,0,0
14272,1.58,dominicks,1,0
11904,1.58,dominicks,0,0
3712,1.58,dominicks,0,0
9728,1.58,dominicks,0,0
24320,1.58,dominicks,0,0
108224,1.58,dominicks,0,0
29312,1.58,dominicks,0,0
18880,1.58,dominicks,0,0
23936,1.58,dominicks,0,0
75776,1.58,dominicks,1,0
16512,1.58,dominicks,0,0
46336,1.58,dominicks,0,0
9024,1.58,dominicks,0,0
2816,1.58,dominicks,0,0
25216,1.58,dominicks,0,0
100160,1.29,dominicks,1,0
21952,1.29,dominicks,0,0
12416,1.99,dominicks,0,0
8768,1.99,dominicks,0,0
4288,2.0899999,dominicks,0,0
26240,1.6900001,dominicks,0,0
90304,1.6900001,dominicks,0,0
42112,1.6900001,dominicks,0,0
22528,2.0899999,dominicks,0,0
3584,2.0899999,dominicks,0,0
15040,1.99,dominicks,0,0
12096,1.99,dominicks,0,0
5440,1.29,dominicks,0,0
15808,2.0899999,dominicks,0,0
19840,1.6900001,dominicks,0,0
70016,1.49,dominicks,1,0
10688,1.99,dominicks,1,0
6208,2.0899999,dominicks,0,0
4288,1.89,dominicks,0,0
29824,1.29,dominicks,0,0
3584,2.0899999,dominicks,0,0
4032,2.0899999,dominicks,0,0
5952,2.0899999,dominicks,0,0
73280,1.49,dominicks,0,0
15232,2.0899999,dominicks,0,0
6400,3.8699999,tropicana,0,1
6528,3.8699999,tropicana,0,1
10880,3.8699999,tropicana,0,1
8128,3.8699999,tropicana,0,1
5760,3.8699999,tropicana,0,1
7488,3.8699999,tropicana,0,1
6976,3.8699999,tropicana,0,1
5376,3.8699999,tropicana,0,1
8448,3.8699999,tropicana,0,1
7232,3.8699999,tropicana,0,1
5312,3.8699999,tropicana,0,1
6912,3.8699999,tropicana,0,1
11072,3.29,tropicana,0,1
10304,3.29,tropicana,0,1
9856,3.29,tropicana,0,1
7616,3.8699999,tropicana,0,1
12160,3.29,tropicana,1,1
7104,3.29,tropicana,0,1
5056,3.5599999,tropicana,0,1
7360,3.5599999,tropicana,0,1
7104,3.5599999,tropicana,0,1
6976,3.5599999,tropicana,0,1
10496,3.8699999,tropicana,0,1
13760,2.99,tropicana,0,1
11648,2.99,tropicana,0,1
6656,3.5899999,tropicana,0,1
6784,3.5899999,tropicana,0,1
26496,2.3900001,tropicana,0,1
17408,2.3900001,tropicana,0,1
11392,3.5899999,tropicana,0,1
17920,2.5899999,tropicana,0,1
12672,2.5899999,tropicana,0,1
8256,3.5899999,tropicana,0,1
8448,3.5899999,tropicana,0,1
23808,2.49,tropicana,0,1
10048,3.5899999,tropicana,0,1
7424,3.5899999,tropicana,0,1
6912,3.5899999,tropicana,0,1
6336,3.5899999,tropicana,0,1
6976,3.5899999,tropicana,0,1
62784,1.6900001,tropicana,1,1
10304,3.5899999,tropicana,0,1
32576,1.99,tropicana,1,1
12032,3.5899999,tropicana,0,1
38784,1.99,tropicana,1,1
19136,1.99,tropicana,0,1
27520,2.29,tropicana,1,1
7232,3.5899999,tropicana,0,1
8064,3.5899999,tropicana,0,1
49216,1.99,tropicana,0,1
19456,1.99,tropicana,0,1
6720,3.5899999,tropicana,0,1
12032,3.5899999,tropicana,0,1
37056,1.99,tropicana,0,1
20288,1.99,tropicana,0,1
17472,1.99,tropicana,0,1
14080,3.5899999,tropicana,1,1
31552,2.1900001,tropicana,0,1
15552,2.1900001,tropicana,0,1
9024,3.5899999,tropicana,0,1
10624,3.5899999,tropicana,0,1
8064,3.5899999,tropicana,0,1
70336,1.89,tropicana,1,1
13184,3.5899999,tropicana,0,1
16192,2.49,tropicana,1,1
10240,3.5899999,tropicana,0,1
10432,3.1900001,tropicana,0,1
13568,3.0699999,tropicana,0,1
11328,3.0699999,tropicana,0,1
12288,3.0699999,tropicana,0,1
10240,3.0699999,tropicana,0,1
15040,3.0699999,tropicana,0,1
12928,3.1900001,tropicana,0,1
66880,1.99,tropicana,1,1
11136,3.1900001,tropicana,0,1
10752,3.1900001,tropicana,0,1
12416,3.1900001,tropicana,0,1
14592,3.1900001,tropicana,0,1
18496,2.3900001,tropicana,0,1
20224,2.3900001,tropicana,0,1
18240,2.29,tropicana,0,1
15168,2.29,tropicana,0,1
8832,3.1900001,tropicana,0,1
10048,3.1900001,tropicana,0,1
12672,3.1900001,tropicana,0,1
43008,1.99,tropicana,1,1
8064,3.1900001,tropicana,0,1
57792,1.99,tropicana,1,1
38144,1.79,tropicana,0,1
28736,1.79,tropicana,0,1
21248,1.79,tropicana,0,1
26048,3.1900001,tropicana,0,1
32576,2.5,tropicana,1,1
17536,2.5,tropicana,0,1
10176,3.1900001,tropicana,0,1
14848,3.1900001,tropicana,0,1
35712,2.3900001,tropicana,1,1
13824,3.1900001,tropicana,0,1
14080,3.1900001,tropicana,0,1
11136,3.1900001,tropicana,0,1
76864,2.49,tropicana,1,1
37888,2.49,tropicana,0,1
73728,1.99,tropicana,1,1
11008,3.1900001,tropicana,1,1
22208,2.6900001,tropicana,0,1
11392,3.1900001,tropicana,0,1
12032,3.1900001,tropicana,0,1
8896,3.1900001,tropicana,0,1
9472,3.1900001,tropicana,0,1
12544,3.0899999,tropicana,1,1
10624,3.1900001,tropicana,0,1
24256,2.79,tropicana,1,1
21632,3.1900001,tropicana,0,1
16000,2.49,tropicana,0,1
9664,3.1900001,tropicana,0,1
25408,2.79,tropicana,1,1
10688,3.4100001,tropicana,0,1
7232,1.59,dominicks,1,0
1408,2.6900001,dominicks,0,0
512,2.6900001,dominicks,0,0
3264,2.6900001,dominicks,0,0
448,2.6900001,dominicks,0,0
64,2.6900001,dominicks,0,0
896,2.6900001,dominicks,0,0
4992,2.0899999,dominicks,1,0
1728,2.0899999,dominicks,0,0
1536,2.0899999,dominicks,0,0
128,2.0899999,dominicks,0,0
18816,1.89,dominicks,1,0
8000,1.89,dominicks,0,0
1216,1.89,dominicks,0,0
5120,1.79,dominicks,0,0
10816,1.79,dominicks,1,0
5632,1.79,dominicks,0,0
640,2.6900001,dominicks,0,0
36032,1.24,dominicks,1,0
256,1.59,dominicks,0,0
9280,1.59,dominicks,1,0
11264,1.29,dominicks,0,0
30272,.99000001,dominicks,0,0
8000,1.59,dominicks,1,0
34304,2.49,dominicks,1,0
4800,2.6900001,dominicks,0,0
22848,1.39,dominicks,1,0
704,2.6900001,dominicks,0,0
768,2.6900001,dominicks,0,0
320,2.6900001,dominicks,0,0
70720,.99000001,dominicks,1,0
3456,2.6900001,dominicks,0,0
9344,2.6900001,dominicks,0,0
25024,1.49,dominicks,1,0
9472,1.49,dominicks,0,0
1024,2.6900001,dominicks,0,0
1344,2.6900001,dominicks,0,0
2624,1.99,dominicks,1,0
35328,1.09,dominicks,1,0
832,2.6900001,dominicks,0,0
5760,1.59,dominicks,1,0
7808,1.59,dominicks,0,0
4928,1.59,dominicks,0,0
78400,.99000001,dominicks,1,0
384,2.6900001,dominicks,1,0
384,2.6900001,dominicks,0,0
4928,2.6900001,dominicks,0,0
19136,1.59,dominicks,1,0
5824,1.59,dominicks,0,0
704,2.6900001,dominicks,0,0
8704,1.49,dominicks,1,0
5760,1.29,dominicks,0,0
1664,1.99,dominicks,0,0
2368,1.99,dominicks,0,0
12864,1.59,dominicks,1,0
3200,1.59,dominicks,0,0
3520,1.99,dominicks,0,0
31360,.99000001,dominicks,1,0
12544,.99000001,dominicks,0,0
13760,1.49,dominicks,1,0
9088,1.49,dominicks,0,0
10432,1.39,dominicks,0,0
8896,1.39,dominicks,0,0
9472,1.39,dominicks,0,0
9792,1.58,dominicks,1,0
8128,1.58,dominicks,0,0
7424,1.58,dominicks,0,0
27776,1.58,dominicks,1,0
5760,1.58,dominicks,0,0
3456,1.58,dominicks,0,0
2112,1.58,dominicks,0,0
12096,1.58,dominicks,1,0
6400,1.58,dominicks,0,0
1664,1.58,dominicks,0,0
17600,1.58,dominicks,1,0
20352,1.58,dominicks,0,0
15744,1.58,dominicks,1,0
3264,1.58,dominicks,0,0
12992,1.58,dominicks,1,0
6656,1.58,dominicks,0,0
3200,1.58,dominicks,0,0
5120,1.58,dominicks,0,0
13184,1.58,dominicks,0,0
35264,1.58,dominicks,0,0
6464,1.58,dominicks,0,0
2112,1.58,dominicks,0,0
9600,1.58,dominicks,0,0
7360,1.58,dominicks,0,0
31872,1.58,dominicks,1,0
10496,1.58,dominicks,0,0
17856,1.58,dominicks,0,0
5952,1.58,dominicks,0,0
2368,1.58,dominicks,0,0
8768,1.58,dominicks,0,0
45760,1.29,dominicks,1,0
12800,1.29,dominicks,0,0
7744,1.99,dominicks,0,0
6528,1.99,dominicks,0,0
4928,2.0899999,dominicks,0,0
14656,1.6900001,dominicks,0,0
22528,1.6900001,dominicks,0,0
5440,2.0899999,dominicks,0,0
2560,2.0899999,dominicks,0,0
2688,1.99,dominicks,0,0
3200,1.99,dominicks,0,0
11200,1.29,dominicks,0,0
6784,2.0899999,dominicks,0,0
5312,1.6900001,dominicks,0,0
32448,1.49,dominicks,1,0
3520,1.99,dominicks,1,0
2240,2.0899999,dominicks,0,0
15488,1.89,dominicks,0,0
8640,1.29,dominicks,0,0
2368,2.24,dominicks,0,0
4736,2.24,dominicks,0,0
29120,1.49,dominicks,0,0
4224,2.24,dominicks,0,0
7232,3.1900001,tropicana,0,1
9920,3.1900001,tropicana,0,1
7168,3.1900001,tropicana,0,1
8128,3.1900001,tropicana,0,1
9792,3.1900001,tropicana,0,1
9344,3.1900001,tropicana,0,1
12608,3.1900001,tropicana,0,1
8256,3.1900001,tropicana,0,1
8704,3.1900001,tropicana,0,1
9792,3.1900001,tropicana,0,1
8000,3.1900001,tropicana,0,1
8256,3.1900001,tropicana,0,1
10880,3.1900001,tropicana,0,1
7680,3.1900001,tropicana,0,1
11584,3.1900001,tropicana,1,1
9280,3.1900001,tropicana,0,1
6720,3.04,tropicana,0,1
9280,3.04,tropicana,0,1
9984,3.04,tropicana,0,1
8512,3.04,tropicana,0,1
11136,3.1900001,tropicana,0,1
17408,2.99,tropicana,0,1
14848,2.99,tropicana,0,1
8512,2.99,tropicana,0,1
8576,2.99,tropicana,0,1
32640,2.3900001,tropicana,0,1
12160,2.3900001,tropicana,0,1
8192,2.99,tropicana,0,1
16896,2.5899999,tropicana,0,1
9024,2.5899999,tropicana,0,1
7296,2.99,tropicana,0,1
8960,2.99,tropicana,0,1
25920,2.49,tropicana,0,1
8512,2.99,tropicana,0,1
9024,2.99,tropicana,0,1
6912,2.99,tropicana,0,1
7168,2.99,tropicana,0,1
7232,2.99,tropicana,0,1
6912,2.99,tropicana,0,1
75328,1.49,tropicana,1,1
11904,2.99,tropicana,0,1
61632,1.99,tropicana,1,1
11584,2.99,tropicana,0,1
59520,1.99,tropicana,1,1
16000,1.99,tropicana,0,1
7424,2.99,tropicana,0,1
16192,2.29,tropicana,1,1
6400,2.99,tropicana,0,1
7488,2.99,tropicana,0,1
60800,1.99,tropicana,0,1
17600,1.99,tropicana,0,1
9152,2.99,tropicana,0,1
17024,2.99,tropicana,0,1
53056,1.99,tropicana,0,1
20608,1.99,tropicana,0,1
8832,1.99,tropicana,0,1
12928,2.99,tropicana,1,1
21376,2.1900001,tropicana,0,1
12032,2.1900001,tropicana,0,1
7232,2.99,tropicana,0,1
6912,2.99,tropicana,0,1
59072,1.99,tropicana,1,1
10304,2.99,tropicana,0,1
10368,2.49,tropicana,1,1
7744,2.99,tropicana,0,1
7168,2.99,tropicana,0,1
7168,2.9400001,tropicana,0,1
8384,2.9400001,tropicana,0,1
8640,2.9400001,tropicana,0,1
6720,2.9400001,tropicana,0,1
8896,2.9400001,tropicana,0,1
8640,2.99,tropicana,0,1
69312,1.99,tropicana,1,1
7488,2.99,tropicana,0,1
8256,2.99,tropicana,0,1
9024,2.99,tropicana,0,1
6656,2.99,tropicana,0,1
15296,2.3900001,tropicana,0,1
15744,2.3900001,tropicana,0,1
12096,2.29,tropicana,0,1
9088,2.29,tropicana,0,1
6208,2.8900001,tropicana,0,1
6464,2.8900001,tropicana,0,1
7488,2.8900001,tropicana,0,1
23104,1.99,tropicana,1,1
4736,2.8900001,tropicana,0,1
64960,1.99,tropicana,1,1
16896,1.79,tropicana,0,1
39808,1.79,tropicana,0,1
16320,1.79,tropicana,0,1
14208,2.8900001,tropicana,0,1
20672,2.5,tropicana,1,1
18112,2.5,tropicana,0,1
9024,2.8900001,tropicana,0,1
10560,2.8900001,tropicana,0,1
36736,2.1600001,tropicana,1,1
8768,2.8900001,tropicana,0,1
9216,2.8900001,tropicana,0,1
8000,2.8900001,tropicana,0,1
9280,2.8900001,tropicana,0,1
83008,2.49,tropicana,1,1
29632,2.49,tropicana,0,1
63232,1.99,tropicana,1,1
6720,2.8900001,tropicana,1,1
13760,2.6900001,tropicana,0,1
8576,2.8900001,tropicana,0,1
6400,2.8900001,tropicana,0,1
7168,2.8900001,tropicana,0,1
10048,2.79,tropicana,1,1
6144,2.8900001,tropicana,0,1
10880,2.6900001,tropicana,1,1
8448,2.6900001,tropicana,0,1
5056,1.59,dominicks,1,0
5312,2.29,dominicks,0,0
4224,2.29,dominicks,0,0
5504,2.29,dominicks,0,0
8192,2.29,dominicks,0,0
6720,2.0899999,dominicks,1,0
7040,2.0899999,dominicks,0,0
2944,2.0899999,dominicks,0,0
2304,2.0899999,dominicks,0,0
50368,1.89,dominicks,1,0
16256,1.89,dominicks,0,0
29760,1.89,dominicks,0,0
19008,1.79,dominicks,0,0
56384,1.79,dominicks,1,0
15168,1.79,dominicks,0,0
5056,2.29,dominicks,0,0
94720,1.14,dominicks,1,0
3712,1.59,dominicks,0,0
30464,1.59,dominicks,1,0
26176,1.29,dominicks,0,0
35328,.99000001,dominicks,0,0
28864,1.59,dominicks,1,0
89984,2.29,dominicks,1,0
16704,1.89,dominicks,0,0
83840,1.39,dominicks,1,0
11584,1.89,dominicks,0,0
5120,1.89,dominicks,0,0
6848,1.89,dominicks,0,0
175360,.99000001,dominicks,1,0
448,1.89,dominicks,0,0
7808,1.89,dominicks,0,0
77440,1.49,dominicks,1,0
11712,1.49,dominicks,0,0
1536,1.89,dominicks,0,0
3392,1.89,dominicks,0,0
4288,1.89,dominicks,1,0
129984,.94,dominicks,1,0
3712,1.89,dominicks,0,0
10112,1.89,dominicks,0,0
27456,1.59,dominicks,1,0
18880,1.59,dominicks,0,0
6016,1.59,dominicks,0,0
182016,.99000001,dominicks,1,0
4480,1.89,dominicks,1,0
5440,1.89,dominicks,0,0
2688,1.89,dominicks,0,0
12032,1.89,dominicks,0,0
34688,1.59,dominicks,1,0
6208,1.59,dominicks,0,0
6144,1.6900001,dominicks,0,0
6336,1.26,dominicks,1,0
5440,1.29,dominicks,0,0
3712,1.6900001,dominicks,0,0
4544,1.6900001,dominicks,0,0
37760,1.59,dominicks,1,0
11648,1.59,dominicks,0,0
18048,1.6900001,dominicks,0,0
104576,.99000001,dominicks,1,0
34304,.99000001,dominicks,0,0
41216,1.49,dominicks,1,0
7232,1.49,dominicks,0,0
8064,1.39,dominicks,0,0
6080,1.39,dominicks,0,0
18304,1.58,dominicks,1,0
12992,1.58,dominicks,0,0
14592,1.58,dominicks,0,0
48192,1.58,dominicks,1,0
9728,1.58,dominicks,0,0
8512,1.58,dominicks,0,0
4480,1.58,dominicks,0,0
13056,1.58,dominicks,1,0
8896,1.58,dominicks,0,0
10112,1.58,dominicks,0,0
32704,1.58,dominicks,1,0
41920,1.58,dominicks,0,0
33280,1.58,dominicks,1,0
3776,1.58,dominicks,0,0
21312,1.58,dominicks,1,0
8704,1.58,dominicks,0,0
2240,1.58,dominicks,0,0
5760,1.58,dominicks,0,0
18880,1.58,dominicks,0,0
65408,1.58,dominicks,0,0
16640,1.58,dominicks,0,0
4608,1.58,dominicks,0,0
10816,1.58,dominicks,0,0
14720,1.58,dominicks,0,0
68288,1.58,dominicks,1,0
16832,1.58,dominicks,0,0
46272,1.58,dominicks,0,0
8448,1.58,dominicks,0,0
10176,1.58,dominicks,0,0
19712,1.58,dominicks,0,0
82880,1.29,dominicks,1,0
38400,1.29,dominicks,0,0
13568,1.6900001,dominicks,0,0
9984,1.6900001,dominicks,0,0
17856,1.79,dominicks,0,0
29568,1.6900001,dominicks,0,0
84672,1.6900001,dominicks,0,0
40768,1.6900001,dominicks,0,0
12800,1.79,dominicks,0,0
9664,1.79,dominicks,0,0
11136,1.79,dominicks,0,0
11648,1.79,dominicks,0,0
18432,1.29,dominicks,0,0
15232,1.6900001,dominicks,0,0
63744,1.49,dominicks,1,0
10880,1.6900001,dominicks,1,0
8256,1.79,dominicks,0,0
62528,1.49,dominicks,0,0
11584,1.66,dominicks,0,0
2496,3.1900001,tropicana,0,1
2624,3.1900001,tropicana,0,1
3328,3.1900001,tropicana,0,1
2560,3.1900001,tropicana,0,1
3008,3.1900001,tropicana,0,1
3072,3.1900001,tropicana,0,1
3584,3.1900001,tropicana,0,1
2816,3.1900001,tropicana,0,1
1984,3.1900001,tropicana,0,1
3968,3.1900001,tropicana,0,1
3328,3.1900001,tropicana,0,1
2432,3.1900001,tropicana,0,1
2432,3.1900001,tropicana,0,1
2944,3.1900001,tropicana,0,1
3456,3.1900001,tropicana,0,1
8064,2.99,tropicana,1,1
3072,2.99,tropicana,0,1
3584,2.99,tropicana,0,1
3328,3.1900001,tropicana,0,1
1920,3.1900001,tropicana,0,1
3392,3.1900001,tropicana,0,1
4032,3.1900001,tropicana,0,1
6016,2.99,tropicana,0,1
4416,2.99,tropicana,0,1
2944,2.73,tropicana,0,1
2816,2.73,tropicana,0,1
7104,2.3900001,tropicana,0,1
5888,2.3900001,tropicana,0,1
3904,2.73,tropicana,0,1
3968,2.5899999,tropicana,0,1
3520,2.5899999,tropicana,0,1
3008,2.73,tropicana,0,1
3264,2.73,tropicana,0,1
5504,2.49,tropicana,0,1
2432,2.73,tropicana,0,1
3648,2.73,tropicana,0,1
3072,2.73,tropicana,0,1
2496,2.73,tropicana,0,1
2880,2.73,tropicana,0,1
2816,2.73,tropicana,0,1
96832,1.36,tropicana,1,1
3456,2.73,tropicana,0,1
22656,1.99,tropicana,1,1
5120,2.73,tropicana,0,1
25344,1.99,tropicana,1,1
5504,1.99,tropicana,0,1
2688,2.73,tropicana,0,1
5760,2.29,tropicana,1,1
3456,2.73,tropicana,0,1
3264,2.73,tropicana,0,1
26048,1.99,tropicana,0,1
20480,1.99,tropicana,0,1
3520,2.73,tropicana,0,1
4928,2.73,tropicana,0,1
16384,1.99,tropicana,0,1
6400,1.99,tropicana,0,1
4864,1.99,tropicana,0,1
