expgroup,anonid,week,quitjob
1,21133,11,0
1,21133,12,0
1,21133,13,0
1,21133,14,0
1,21133,15,0
1,21133,16,0
1,21133,17,0
1,21133,18,0
1,21133,19,0
1,21133,20,0
1,21133,21,0
1,21133,22,0
1,21133,23,0
1,21133,24,0
1,21133,25,0
1,21133,26,0
1,21133,27,0
1,21133,28,0
1,21133,29,0
1,21133,30,0
1,21133,31,0
1,21133,32,0
1,21133,33,0
1,21133,34,0
1,21133,35,0
1,21133,36,0
1,21133,37,0
0,21141,0,0
0,21141,1,0
0,21141,2,0
0,21141,3,0
0,21141,4,0
0,21141,5,0
0,21141,6,0
0,21141,7,0
0,21141,8,0
0,21141,9,0
0,21141,10,0
0,21141,11,0
0,21141,12,0
0,21141,13,0
0,21141,14,0
0,21141,15,0
0,21141,16,0
0,21141,17,0
0,21141,18,0
0,21141,19,0
0,21141,20,0
0,21141,21,0
0,21141,22,0
0,21141,23,0
0,21141,24,0
0,21141,25,0
0,21141,26,0
0,21141,27,0
0,21141,28,0
0,21141,29,0
0,21141,30,0
0,21141,31,0
0,21141,32,0
0,21141,33,0
0,21141,34,0
0,21141,35,0
0,21141,36,0
0,21141,37,0
1,21204,0,0
1,21204,1,0
1,21204,2,0
1,21204,3,0
1,21204,4,0
1,21204,5,0
1,21204,6,0
1,21204,7,0
1,21204,8,0
1,21204,9,0
1,21204,10,0
1,21204,11,0
1,21204,12,0
1,21204,13,0
1,21204,14,0
1,21204,15,0
1,21204,16,0
1,21204,17,0
1,21204,18,0
1,21204,19,0
1,21204,20,0
1,21204,21,0
1,21204,22,0
1,21204,23,0
1,21204,24,0
1,21204,25,0
1,21204,26,0
1,21204,27,0
1,21204,28,0
1,21204,29,0
1,21204,30,0
1,21204,31,0
1,21204,32,0
1,21204,33,0
1,21204,34,0
1,21204,35,0
1,21204,36,0
1,21204,37,0
1,21391,0,0
1,21391,1,0
1,21391,2,0
1,21391,3,0
1,21391,4,0
1,21391,5,0
1,21391,6,0
1,21391,7,0
1,21391,8,0
1,21391,9,0
1,21391,10,0
1,21391,11,0
1,21391,12,0
1,21391,13,0
1,21391,14,0
1,21391,15,0
1,21391,16,0
1,21391,17,0
1,21391,18,0
1,21391,19,0
1,21391,20,0
1,21391,21,0
1,21391,22,0
1,21391,23,0
1,21391,24,0
1,21391,25,0
1,21391,26,0
1,21391,27,0
1,21391,28,0
1,21391,29,0
1,21391,30,0
1,21391,31,0
1,21391,32,0
1,21391,33,0
1,21391,34,0
1,21391,35,0
1,21391,36,0
1,21391,37,0
1,21392,0,0
1,21392,1,0
1,21392,2,0
1,21392,3,0
1,21392,4,0
1,21392,5,0
1,21392,6,0
1,21392,7,0
1,21392,8,0
1,21392,9,0
1,21392,10,0
1,21392,11,0
1,21392,12,0
1,21392,13,0
1,21392,14,0
1,21392,15,0
1,21392,16,0
1,21392,17,0
1,21392,18,0
1,21392,19,0
1,21392,20,0
1,21392,21,0
1,21392,22,0
1,21392,23,0
1,21392,24,0
1,21392,25,0
1,21392,26,0
1,21392,27,0
1,21392,28,0
1,21392,29,0
1,21392,30,0
1,21392,31,0
1,21392,32,0
1,21392,33,0
1,21392,34,0
1,21392,35,0
1,21392,36,0
1,21392,37,0
0,21397,0,0
0,21397,1,0
0,21397,2,0
0,21397,3,0
0,21397,4,0
0,21397,5,1
0,21397,6,1
0,21397,7,1
0,21397,8,1
0,21397,9,1
0,21397,10,1
0,21397,11,1
0,21397,12,1
0,21397,13,1
0,21397,14,1
0,21397,15,1
0,21397,16,1
0,21397,17,1
0,21397,18,1
0,21397,19,1
0,21397,20,1
0,21397,21,1
0,21397,22,1
0,21397,23,1
0,21397,24,1
0,21397,25,1
0,21397,26,1
0,21397,27,1
0,21397,28,1
0,21397,29,1
0,21397,30,1
0,21397,31,1
0,21397,32,1
0,21397,33,1
0,21397,34,1
0,21397,35,1
0,21397,36,1
0,21397,37,1
0,21400,0,0
0,21400,1,0
0,21400,2,0
0,21400,3,0
0,21400,4,0
0,21400,5,0
0,21400,6,0
0,21400,7,0
0,21400,8,0
0,21400,9,0
0,21400,10,0
0,21400,11,0
0,21400,12,0
0,21400,13,0
0,21400,14,0
0,21400,15,0
0,21400,16,0
0,21400,17,0
0,21400,18,0
0,21400,19,0
0,21400,20,0
0,21400,21,0
0,21400,22,0
0,21400,23,0
0,21400,24,0
0,21400,25,0
0,21400,26,0
0,21400,27,0
0,21400,28,0
0,21400,29,0
0,21400,30,0
0,21400,31,0
0,21400,32,0
0,21400,33,0
0,21400,34,0
0,21400,35,0
0,21400,36,0
0,21400,37,0
1,21619,0,0
1,21619,1,0
1,21619,2,0
1,21619,3,0
1,21619,4,0
1,21619,5,0
1,21619,6,0
1,21619,7,0
1,21619,8,0
1,21619,9,0
1,21619,10,0
1,21619,11,0
1,21619,12,0
1,21619,13,0
1,21619,14,0
1,21619,15,0
1,21619,16,0
1,21619,17,0
1,21619,18,0
1,21619,19,0
1,21619,20,0
1,21619,21,0
1,21619,22,0
1,21619,23,0
1,21619,24,0
1,21619,25,0
1,21619,26,0
1,21619,27,0
1,21619,28,0
1,21619,29,0
1,21619,30,0
1,21619,31,0
1,21619,32,0
1,21619,33,0
1,21619,34,0
1,21619,35,0
1,21619,36,0
1,21619,37,0
0,21627,0,0
0,21627,1,0
0,21627,2,0
0,21627,3,0
0,21627,4,0
0,21627,5,0
0,21627,6,0
0,21627,7,0
0,21627,8,0
0,21627,9,0
0,21627,10,0
0,21627,11,0
0,21627,12,0
0,21627,13,0
0,21627,14,0
0,21627,15,0
0,21627,16,0
0,21627,17,0
0,21627,18,0
0,21627,19,0
0,21627,20,0
0,21627,21,0
0,21627,22,0
0,21627,23,0
0,21627,24,0
0,21627,25,0
0,21627,26,0
0,21627,27,0
0,21627,28,0
0,21627,29,0
0,21627,30,0
0,21627,31,0
0,21627,32,0
0,21627,33,0
0,21627,34,0
0,21627,35,0
0,21627,36,0
0,21627,37,0
0,21721,0,0
0,21721,1,0
0,21721,2,0
0,21721,3,0
0,21721,4,0
0,21721,5,0
0,21721,6,0
0,21721,7,0
0,21721,8,0
0,21721,9,0
0,21721,10,0
0,21721,11,0
0,21721,12,0
0,21721,13,0
0,21721,14,0
0,21721,15,0
0,21721,16,0
0,21721,17,0
0,21721,18,0
0,21721,19,0
0,21721,20,0
0,21721,21,0
0,21721,22,0
0,21721,23,0
0,21721,24,0
0,21721,25,0
0,21721,26,0
0,21721,27,0
0,21721,28,0
0,21721,29,0
0,21721,30,0
0,21721,31,0
0,21721,32,0
0,21721,33,0
0,21721,34,0
0,21721,35,0
0,21721,36,0
0,21721,37,0
